tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,dog_breeds,conf_interval
776088319444877312,2016-09-14 16:00:49+00:00,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10.0,10,None,None,2045,179,pug,7.657020000000001e-05
785533386513321988,2016-10-10 17:32:08+00:00,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11.0,10,Dallas,None,10183,2334,miniature_pinscher,0.436023
748346686624440324,2016-06-30 02:45:28+00:00,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",10.0,10,None,None,5735,1413,borzoi,0.5964550000000001
748568946752774144,2016-06-30 17:28:39+00:00,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,12.0,10,Cora,None,2411,776,Tibetan_terrier,0.32816100000000004
748575535303884801,2016-06-30 17:54:50+00:00,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,6.0,10,None,None,6696,2272,soft-coated_wheaten_terrier,0.0864988
748699167502000129,2016-07-01 02:06:06+00:00,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,11.0,10,Tripp,None,5213,1814,Pembroke,0.849029
748705597323898880,2016-07-01 02:31:39+00:00,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,13.0,10,None,None,3047,1067,None,0.0
748977405889503236,2016-07-01 20:31:43+00:00,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,10.0,10,None,None,11235,3759,German_short-haired_pointer,0.742216
749036806121881602,2016-07-02 00:27:45+00:00,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,8.0,10,Dietrich,None,3425,896,West_Highland_white_terrier,0.0195223
749064354620928000,2016-07-02 02:17:13+00:00,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,11.0,10,Winston,None,5277,1714,pug,0.985222
749395845976588288,2016-07-03 00:14:27+00:00,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,10.0,10,George,None,9488,3951,Pomeranian,0.973715
749403093750648834,2016-07-03 00:43:15+00:00,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,10.0,10,None,None,2892,622,Chesapeake_Bay_retriever,0.694541
749774190421639168,2016-07-04 01:17:51+00:00,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,12.0,10,Lucy,None,5114,1493,Pekinese,0.8790120000000001
749981277374128128,2016-07-04 15:00:45+00:00,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,1776.0,10,Atticus,None,5569,2772,None,0.0
749996283729883136,2016-07-04 16:00:22+00:00,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,12.0,10,Bo,None,3331,919,Old_English_sheepdog,0.515319
750026558547456000,2016-07-04 18:00:41+00:00,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,10.0,10,Jax,None,2986,888,standard_poodle,0.258732
750041628174217216,2016-07-04 19:00:33+00:00,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,13.0,10,Beau,None,3502,703,Labrador_retriever,0.252031
750056684286914561,2016-07-04 20:00:23+00:00,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,11.0,10,Jameson,None,3444,1011,Saluki,0.484428
750086836815486976,2016-07-04 22:00:12+00:00,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,12.0,10,Spanky,None,2383,613,pug,0.978277
750101899009982464,2016-07-04 23:00:03+00:00,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,11.0,10,Lilah,None,3344,959,golden_retriever,0.316704
750117059602808832,2016-07-05 00:00:18+00:00,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,10.0,10,Calvin,None,4740,1466,Shih-Tzu,0.814405
750132105863102464,2016-07-05 01:00:05+00:00,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,11.0,10,Stewie,None,3990,1440,toy_poodle,0.4780180000000001
750147208377409536,2016-07-05 02:00:06+00:00,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",13.0,10,None,None,3409,1095,pug,0.977765
748324050481647620,2016-06-30 01:15:31+00:00,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,11.0,10,Duke,None,4078,867,Shetland_sheepdog,0.880499
748307329658011649,2016-06-30 00:09:04+00:00,"This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO",7.0,10,None,None,4027,810,None,0.0
745712589599014916,2016-06-22 20:18:30+00:00,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,7.0,10,Percy,None,7652,2636,chow,0.06275449999999999
745789745784041472,2016-06-23 01:25:06+00:00,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,10.0,10,Gus,None,4437,1207,Pekinese,0.984267
746056683365994496,2016-06-23 19:05:49+00:00,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11.0,10,Arlen,None,3904,931,Shetland_sheepdog,0.43332
746131877086527488,2016-06-24 00:04:36+00:00,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,10.0,10,Gustav,None,7565,2511,chow,0.575637
746369468511756288,2016-06-24 15:48:42+00:00,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,9.0,10,None,None,6637,1854,German_shepherd,0.622957
746507379341139972,2016-06-25 00:56:43+00:00,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,10.0,10,Shiloh,None,5094,1226,toy_poodle,0.508292
746726898085036033,2016-06-25 15:29:00+00:00,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12.0,10,Abby,None,6648,2037,golden_retriever,0.25650500000000004
746790600704425984,2016-06-25 19:42:08+00:00,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,10.0,10,None,None,5345,1806,Boston_bull,0.936183
746818907684614144,2016-06-25 21:34:37+00:00,"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",13.0,10,None,None,5807,1944,Ibizan_hound,0.101537
746872823977771008,2016-06-26 01:08:52+00:00,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11.0,10,None,None,6593,2429,Pembroke,0.540201
746906459439529985,2016-06-26 03:22:31+00:00,"PUPDATE: can't see any. Even if I could, I couldn't reach them to pet. 0/10 much disappointment https://t.co/c7WXaB2nqX",0.0,10,None,None,3168,336,None,0.0
747103485104099331,2016-06-26 16:25:26+00:00,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11.0,10,None,None,10534,4548,Labrador_retriever,0.991954
747219827526344708,2016-06-27 00:07:44+00:00,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11.0,10,Atticus,None,5792,1791,Shetland_sheepdog,0.548018
747461612269887489,2016-06-27 16:08:30+00:00,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,10.0,10,None,None,4249,1169,None,0.0
747512671126323200,2016-06-27 19:31:23+00:00,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,10.0,10,None,None,6110,1803,Cardigan,0.111493
747594051852075008,2016-06-28 00:54:46+00:00,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,11.0,10,None,None,4065,1205,basenji,0.389136
747600769478692864,2016-06-28 01:21:27+00:00,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,10.0,10,Bookstore,None,2545,619,Chesapeake_Bay_retriever,0.804363
747816857231626240,2016-06-28 15:40:07+00:00,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,4.0,10,None,None,5346,1316,Pembroke,0.7689229999999999
747844099428986880,2016-06-28 17:28:22+00:00,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11.0,10,Huxley,None,3084,851,Pembroke,0.360428
747885874273214464,2016-06-28 20:14:22+00:00,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,8.0,10,None,None,3243,1116,kuvasz,0.40845
747933425676525569,2016-06-28 23:23:19+00:00,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,11.0,10,None,None,7310,2894,Samoyed,0.998201
747204161125646336,2016-06-26 23:05:29+00:00,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,10.0,10,Clark,None,3722,1038,None,0.0
750429297815552001,2016-07-05 20:41:01+00:00,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,12.0,10,Arnie,None,14569,4947,golden_retriever,0.964929
754747087846248448,2016-07-17 18:38:22+00:00,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,12.0,10,Keith,None,2854,591,None,0.0
754856583969079297,2016-07-18 01:53:28+00:00,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,11.0,10,Winnie,None,7616,2870,golden_retriever,0.8723850000000001
755110668769038337,2016-07-18 18:43:07+00:00,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,13.0,10,Watson,None,23446,12621,Labrador_retriever,0.708974
756288534030475264,2016-07-22 00:43:32+00:00,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,12.0,10,None,None,28519,15071,French_bulldog,0.032492200000000006
756303284449767430,2016-07-22 01:42:09+00:00,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,11.0,10,None,None,4359,1231,golden_retriever,0.981652
756651752796094464,2016-07-23 00:46:50+00:00,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,11.0,10,Gert,None,5612,1511,Pembroke,0.294808
756998049151549440,2016-07-23 23:42:53+00:00,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,11.0,10,Oliver,None,6923,2271,golden_retriever,0.678555
757354760399941633,2016-07-24 23:20:20+00:00,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",8.0,10,Devón,None,4995,1637,Italian_greyhound,0.914667
754482103782404096,2016-07-17 01:05:25+00:00,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,10.0,10,Milo,None,5852,2220,None,0.0
757596066325864448,2016-07-25 15:19:12+00:00,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug https://t.co/mOmnL19Wsl,4.0,10,None,None,4808,1219,None,0.0
757611664640446465,2016-07-25 16:21:11+00:00,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,12.0,10,Cooper,None,5026,1272,bluetick,0.829259
757725642876129280,2016-07-25 23:54:05+00:00,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,11.0,10,Beckham,None,5022,1391,Labrador_retriever,0.128128
757741869644341248,2016-07-26 00:58:34+00:00,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,10.0,10,Leonard,None,7613,3710,Old_English_sheepdog,0.128899
758041019896193024,2016-07-26 20:47:17+00:00,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://t.co/l46jwv5WYv,9.0,10,None,None,3001,433,Cardigan,0.0512653
758355060040593408,2016-07-27 17:35:10+00:00,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,11.0,10,Corey,None,3797,1245,Pembroke,0.987643
758405701903519748,2016-07-27 20:56:24+00:00,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,10.0,10,Odie,None,5756,2204,Chesapeake_Bay_retriever,0.702954
758474966123810816,2016-07-28 01:31:38+00:00,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,11.0,10,Brandonald,None,4227,1132,Pembroke,0.546145
758740312047005698,2016-07-28 19:06:01+00:00,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,12.0,10,Boston,None,6339,1824,Chesapeake_Bay_retriever,0.848514
758854675097526272,2016-07-29 02:40:28+00:00,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",11.0,10,Lilli,None,3904,1027,Old_English_sheepdog,0.0237914
757400162377592832,2016-07-25 02:20:45+00:00,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,13.0,10,None,None,16743,7759,golden_retriever,0.0878003
745422732645535745,2016-06-22 01:06:43+00:00,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,9.0,10,None,None,9412,2768,Labrador_retriever,0.6638
754449512966619136,2016-07-16 22:55:55+00:00,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,11.0,10,Dex,None,4147,846,beagle,0.858513
754011816964026368,2016-07-15 17:56:40+00:00,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,12.0,10,Charlie,None,9726,4079,French_bulldog,0.600985
750719632563142656,2016-07-06 15:54:42+00:00,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,12.0,10,Meyer,None,14621,5747,Pembroke,0.972587
751205363882532864,2016-07-08 00:04:50+00:00,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",12.0,10,None,None,6948,2086,Labrador_retriever,0.947164
751251247299190784,2016-07-08 03:07:09+00:00,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,10.0,10,Gilbert,None,13791,6695,Walker_hound,0.178852
751538714308972544,2016-07-08 22:09:27+00:00,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,10.0,10,Max,None,5547,1445,Labrador_retriever,0.516257
751598357617971201,2016-07-09 02:06:27+00:00,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,13.0,10,Toby,None,8699,3440,toy_poodle,0.757756
775842724423557120,2016-09-13 23:44:54+00:00,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,10,Blue,None,13022,3116,chow,0.520022
751937170840121344,2016-07-10 00:32:46+00:00,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11.0,10,Ruby,None,5770,1530,Lakeland_terrier,0.4241680000000001
754120377874386944,2016-07-16 01:08:03+00:00,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",10.0,10,None,None,8655,2670,chow,0.168909
752173152931807232,2016-07-10 16:10:29+00:00,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,12.0,10,Brody,None,6569,2106,Labrador_retriever,0.527659
752917284578922496,2016-07-12 17:27:23+00:00,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,11.0,10,Grizzie,None,7592,1790,German_shepherd,0.609283
753026973505581056,2016-07-13 00:43:15+00:00,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,10.0,10,Tayzie,None,4283,1109,Pembroke,0.868511
753294487569522689,2016-07-13 18:26:16+00:00,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,11.0,10,Ace,None,3758,1191,chow,0.194773
753375668877008896,2016-07-13 23:48:51+00:00,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,8.0,10,Hank,None,8411,2655,bluetick,0.36007100000000003
753398408988139520,2016-07-14 01:19:12+00:00,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,12.0,10,Scout,None,6384,2186,whippet,0.163794
753420520834629632,2016-07-14 02:47:04+00:00,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf,11.0,10,None,None,8731,4071,None,0.0
753655901052166144,2016-07-14 18:22:23+00:00,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",10.0,10,None,None,6458,2492,miniature_pinscher,0.456092
745314880350101504,2016-06-21 17:58:09+00:00,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,12.0,10,Sugar,None,7863,3131,None,0.0
745057283344719872,2016-06-21 00:54:33+00:00,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,12.0,10,Oliver,None,7945,2585,Shetland_sheepdog,0.963985
729463711119904772,2016-05-09 00:11:16+00:00,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10,Pupcasso,None,6340,2586,German_shepherd,0.829307
729823566028484608,2016-05-10 00:01:12+00:00,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10,Stefan,None,4358,1390,kelpie,0.218408
729838605770891264,2016-05-10 01:00:58+00:00,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",12.0,10,None,None,1856,431,None,0.0
729854734790754305,2016-05-10 02:05:03+00:00,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,10,Ollie,None,4396,1268,None,0.0
730196704625098752,2016-05-11 00:43:55+00:00,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,10,Charles,None,5339,2172,None,0.0
730211855403241472,2016-05-11 01:44:07+00:00,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10,Ziva,None,4180,1182,pug,0.341663
730427201120833536,2016-05-11 15:59:50+00:00,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10,Crystal,None,3809,1176,Eskimo_dog,0.682082
730924654643314689,2016-05-13 00:56:32+00:00,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,10,None,None,6682,2234,Newfoundland,0.0862411
731156023742988288,2016-05-13 16:15:54+00:00,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,12.0,10,None,None,4196,1434,None,0.0
731285275100512256,2016-05-14 00:49:30+00:00,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10,Solomon,None,3798,1090,Pembroke,0.967103
732005617171337216,2016-05-16 00:31:53+00:00,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,10,Larry,None,16324,6154,English_setter,0.677408
729113531270991872,2016-05-08 00:59:46+00:00,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",10.0,10,None,None,2054,370,None,0.0
732585889486888962,2016-05-17 14:57:41+00:00,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,10,None,None,4016,868,Staffordshire_bullterrier,0.843359
732732193018155009,2016-05-18 00:39:02+00:00,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,10,Ralpher,None,2671,599,Staffordshire_bullterrier,0.127969
733460102733135873,2016-05-20 00:51:30+00:00,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,10,Hermione,None,4605,1451,chow,0.931275
733482008106668032,2016-05-20 02:18:32+00:00,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,10,None,None,3438,1065,French_bulldog,0.619382
733828123016450049,2016-05-21 01:13:53+00:00,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10,Terry,None,3926,881,beagle,0.472324
734776360183431168,2016-05-23 16:01:50+00:00,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10,Livvie,None,2742,608,Siberian_husky,0.304902
734787690684657664,2016-05-23 16:46:51+00:00,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10,None,None,13745,7102,golden_retriever,0.883991
734912297295085568,2016-05-24 01:02:00+00:00,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,10,Jax,None,2993,572,Maltese_dog,0.847292
735274964362878976,2016-05-25 01:03:06+00:00,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11.0,10,None,None,9629,4707,None,0.0
735635087207878657,2016-05-26 00:54:06+00:00,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,10,Dakota,None,6776,2659,pug,0.8918709999999999
732726085725589504,2016-05-18 00:14:46+00:00,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10,Aldrick,None,3855,1003,Pomeranian,0.961902
728986383096946689,2016-05-07 16:34:32+00:00,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10,Puff,None,3460,917,Maltese_dog,0.95207
728751179681943552,2016-05-07 00:59:55+00:00,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10,Flurpson,None,3032,757,Saint_Bernard,0.48205
723912936180330496,2016-04-23 16:34:28+00:00,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10,Sugar,None,4236,1374,Samoyed,0.991772
724046343203856385,2016-04-24 01:24:35+00:00,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10,Sarge,None,2901,620,boxer,0.8262719999999999
724049859469295616,2016-04-24 01:38:33+00:00,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10,Kreggory,None,4738,1984,Border_collie,0.581835
724983749226668032,2016-04-26 15:29:30+00:00,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10,Fred,None,4040,1462,golden_retriever,0.67575
725729321944506368,2016-04-28 16:52:08+00:00,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10,Lola,None,5646,2009,boxer,0.599076
725842289046749185,2016-04-29 00:21:01+00:00,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,10,Colby,None,7691,2970,toy_poodle,0.420463
726224900189511680,2016-04-30 01:41:23+00:00,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10,None,None,4811,1302,standard_poodle,0.261112
726828223124897792,2016-05-01 17:38:46+00:00,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10,Bloop,None,3882,1124,miniature_pinscher,0.255327
728760639972315136,2016-05-07 01:37:30+00:00,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10,None,None,5090,1911,Pembroke,0.939134
726887082820554753,2016-05-01 21:32:40+00:00,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10,Blitz,None,4195,1677,soft-coated_wheaten_terrier,0.5159189999999999
727175381690781696,2016-05-02 16:38:15+00:00,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10,Karll,None,4209,1540,flat-coated_retriever,0.656463
727286334147182592,2016-05-02 23:59:09+00:00,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10,None,None,3324,920,Chihuahua,0.0705542
727685679342333952,2016-05-04 02:26:00+00:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10,Cilantro,None,3206,720,Border_collie,0.462408
728046963732717569,2016-05-05 02:21:37+00:00,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10,Raymond,None,4722,1328,Newfoundland,0.255971
